date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw
2016-01-09,Z30251KE,ST4000DM000,1.976651427858e-311,0,99,2580704,,,93,0,100,7,100,0,87,3.03298763e-315,,,88,10838,100,0,,,100,7,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,3.0,98.0,4890.0,19.0,19.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.346e-320,100.0,8.6793269245e-314,100.0,6.98872185905e-313,,,,,,,,
2016-01-09,Z30250YD,ST4000DM000,1.976651427858e-311,0,117,142249352,,,98,0,100,2,100,0,86,2.187407545e-315,,,89,10111,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.5e-323,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,96.0,9642.0,29.0,29.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.964e-320,100.0,8.5929971627e-314,100.0,1.78334584804e-313,,,,,,,,
2016-01-09,W300692Z,ST4000DM000,1.976651427858e-311,0,115,84791920,,,91,0,100,26,100,0,81,7.4475055e-316,,,80,17563,100,0,,,100,26,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,6.0,85.0,30765.0,21.0,21.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.546e-320,100.0,1.14084114745e-313,100.0,1.094976424193e-312,,,,,,,,
2016-01-09,WD-WMAV3J877125,WDC WD800AAJS,3.95382761547e-313,0,200,0,,,138,4091,100,22,200,0,200,0.0,,,56,32733,100,0,100.0,0.0,100,20,,,,,,,,,,,,0.0,,,,,,,200.0,11.0,200.0,22.0,112.0,31.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-09,W300STTQ,ST4000DM000,1.976651427858e-311,0,103,5318888,,,91,0,100,10,100,0,89,3.99820886e-315,,,81,17015,100,0,,,100,10,,,,,1.0,108.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,69.0,31.0,100.0,0.0,100.0,1.0,68.0,64510.0,31.0,31.0,,,,,100,0,100,0,200,304,,,,,,,,,,,,,,,,,100.0,8.274e-320,100.0,7.844779446e-314,100.0,3.77288628937e-313,,,,,,,,
2016-01-09,W0Q0F3BV,ST320LT007,1.581370405447e-312,0,116,109218984,,,98,0,100,23,100,0,87,2.58574159e-315,,,75,22073,100,0,,,100,23,,,,,,,100.0,0.0,100.0,0.0,100.0,2.122028177e-314,100.0,0.0,68.0,32.0,100.0,2.0,100.0,1.0,53.0,94302.0,32.0,32.0,52.0,109218984.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.656700807111e-311,100.0,7.983752703e-315,100.0,1.523646667e-314,1.0,10491659.0,1.0,20545952.0,1.0,9305566.0,100.0,0.0
2016-01-09,Z1Z03EWL,ST4000DX000,1.976651427858e-311,0,117,123184902,,,90,0,100,25,100,0,95,1.8002749863e-314,,,72,25344,100,0,,,100,25,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,66.0,34.0,100.0,0.0,100.0,9.0,100.0,25.0,34.0,34.0,56.0,123184902.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.16747964439849e-309,100.0,1.38757817243e-313,100.0,7.5816820824e-313,,,,,,,,
2016-01-09,Z300ZRW5,ST4000DM000,1.976651427858e-311,0,114,65532984,,,91,0,100,9,100,0,84,1.33124244e-315,,,81,16874,100,0,,,100,9,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,9.0,81.0,19.0,100.0,0.0,100.0,4.0,83.0,35110.0,19.0,19.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.2667e-320,100.0,1.07353491747e-313,100.0,1.10433044428e-312,,,,,,,,
2016-01-09,Z3024W2C,ST4000DM000,1.976651427858e-311,0,118,188475680,,,98,0,100,2,100,0,87,2.861141457e-315,,,89,10278,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,75.0,25.0,100.0,0.0,100.0,0.0,100.0,455.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.066e-320,100.0,8.5841657057e-314,100.0,6.64564958023e-313,,,,,,,,
2016-01-09,Z3015L8T,ST4000DM000,1.976651427858e-311,0,112,49997232,,,95,0,100,5,100,8,83,1.016196725e-315,,,83,15683,100,0,,,100,5,,,,,99.0,1.0,100.0,0.0,97.0,3.0,100.0,0.0,98.0,2.0,71.0,29.0,100.0,0.0,100.0,3.0,100.0,1146.0,29.0,29.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,7.7455e-320,100.0,1.06412751064e-313,100.0,9.4493970645e-313,,,,,,,,
2016-01-09,6VMX70TB,ST3160316AS,7.9071197618e-313,0,118,192831708,,,100,0,100,27,100,0,86,2.15212169e-315,,,57,37977,100,0,,,100,27,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.06e-322,100.0,0.0,69.0,31.0,,,,,,,31.0,31.0,62.0,192831708.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.1809493418033e-310,100.0,1.6552594767e-314,100.0,1.472910691e-314,,,,,,,,
2016-01-09,Z30250H2,ST4000DM000,1.976651427858e-311,0,120,1454456,,,93,0,100,7,100,0,87,2.56197168e-315,,,88,10830,100,0,,,100,7,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,75.0,25.0,100.0,0.0,100.0,1.0,85.0,30517.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.2944e-320,100.0,8.3110543535e-314,100.0,6.0595865653e-313,,,,,,,,
2016-01-09,Z3016SP1,ST4000DM000,1.976651427858e-311,0,117,147940712,,,92,0,100,10,100,0,87,2.98255781e-315,,,84,14656,100,0,,,100,10,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,74.0,26.0,100.0,0.0,100.0,4.0,87.0,27891.0,26.0,26.0,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,100.0,7.107e-320,100.0,9.6434652224e-314,100.0,4.45954675934e-313,,,,,,,,
2016-01-09,Z300PMK8,ST4000DM000,1.976651427858e-311,0,120,25688,,,91,0,100,11,100,0,87,2.455375466e-315,,,78,19446,100,0,,,100,11,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,77.0,23.0,100.0,0.0,100.0,5.0,96.0,9372.0,23.0,23.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.6775740052347e-310,100.0,1.26782190824e-313,100.0,6.19495391213e-313,,,,,,,,
2016-01-09,Z300GQAF,ST4000DM000,1.976651427858e-311,0,113,50550544,,,91,0,100,13,100,0,88,3.389154324e-315,,,76,21795,100,0,,,100,13,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,2.0,84.0,32236.0,24.0,24.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.9801308899017e-310,100.0,1.33681231577e-313,100.0,7.1481858032e-313,,,,,,,,
2016-01-09,Z304KCC3,ST4000DM000,1.976651427858e-311,0,109,23174584,,,96,0,100,4,99,816,80,5.11254536e-316,,,98,2242,100,0,,,100,4,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,99.0,2309.0,33.0,33.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.0687e-320,100.0,7.4971614594e-314,100.0,6.03295206e-315,,,,,,,,
2016-01-09,JK1171YAK2045N,Hitachi HDS722020ALA330,9.88328391275e-312,0,96,393218,100.0,0.0,115,628,100,34,100,1,100,0.0,100.0,0.0,94,47880,100,0,,,100,33,,,,,,,,,,,,0.0,,,,,,,99.0,1374.0,99.0,1374.0,222.0,27.0,,,100.0,1.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,Z300ZST1,ST4000DM000,1.976651427858e-311,0,109,21421248,,,91,0,100,10,100,0,84,1.464524664e-315,,,81,16900,100,0,,,100,10,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,5e-324,80.0,20.0,75.0,25.0,100.0,0.0,100.0,1.0,91.0,18087.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.3136e-320,100.0,1.15564722614e-313,100.0,9.8224453041e-313,,,,,,,,
2016-01-10,9VY8TCAV,ST3160318AS,7.9071197618e-313,0,119,212387975,,,97,0,100,32,100,0,87,2.855306537e-315,,,49,44735,100,0,,,100,16,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.27e-322,100.0,0.0,74.0,26.0,,,,,,,26.0,26.0,50.0,212387975.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.93215481915276e-310,100.0,2.021678395e-314,100.0,1.972606299e-314,,,,,,,,
2016-01-10,W300BG0H,ST4000DM000,1.976651427858e-311,0,117,134598160,,,91,0,100,10,100,0,87,2.926456313e-315,,,77,20482,100,0,,,100,10,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,81.0,19.0,100.0,0.0,100.0,2.0,96.0,9220.0,19.0,19.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.26220281271196e-310,100.0,1.2533024516e-313,100.0,6.4057978952e-313,,,,,,,,
2016-01-10,W300J6FX,ST4000DM000,1.976651427858e-311,0,120,2272472,,,92,0,100,8,100,0,87,2.76623096e-315,,,77,20488,100,0,,,100,8,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,5.0,97.0,6743.0,20.0,20.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.01086e-319,100.0,1.3281661625e-313,100.0,6.05472453026e-313,,,,,,,,
2016-01-10,Z3014A4S,ST4000DM000,1.976651427858e-311,1,115,90324192,,,91,0,100,9,100,32,84,1.563257853e-315,,,81,17136,100,0,,,100,9,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,64.0,36.0,100.0,0.0,100.0,1.0,99.0,2804.0,36.0,36.0,,,,,100,72,100,72,200,0,,,,,,,,,,,,,,,,,100.0,8.458e-320,100.0,1.06963383274e-313,100.0,1.023572164666e-312,,,,,,,,
2016-01-10,Z4D045CF,ST6000DX000,2.9649744644415e-311,0,118,172400619,,,88,0,100,17,100,0,90,4.948911416e-315,,,86,12504,100,0,,,100,15,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,75.0,25.0,98.0,5166.0,100.0,0.0,98.0,4180.0,25.0,25.0,64.0,172400619.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.02860900976456e-310,100.0,1.2674755547e-313,100.0,1.176392917831e-310,,,,,,,,
2016-01-10,Z4D04BH9,ST6000DX000,2.9649744644415e-311,0,117,143754648,,,89,0,100,9,100,0,78,1.50883224455e-313,,,93,6826,100,0,,,100,8,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,73.0,27.0,98.0,5719.0,100.0,0.0,98.0,5047.0,27.0,27.0,66.0,143754648.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.74956656296636e-310,100.0,1.5905702741e-313,100.0,3.393942345e-314,,,,,,,,
2016-01-10,Z3013TQV,ST4000DM000,1.976651427858e-311,0,119,211032328,,,91,0,100,13,100,0,85,1.9029862e-315,,,80,17804,100,0,,,100,13,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,71.0,29.0,82.0,18.0,100.0,0.0,100.0,4.0,99.0,3395.0,18.0,18.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.14778752342099e-309,100.0,1.1292846232e-313,100.0,1.045848408266e-312,,,,,,,,
2016-01-10,W0Q26EE1,ST320LT007,1.581370405447e-312,0,117,127522008,,,98,0,100,13,100,0,87,2.63401569e-315,,,77,20792,100,0,,,100,13,,,,,,,100.0,0.0,100.0,0.0,100.0,7e-323,100.0,0.0,75.0,25.0,100.0,12.0,100.0,0.0,61.0,78625.0,25.0,25.0,51.0,127522008.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.024211501261e-310,100.0,1.6253647493e-314,100.0,7.619352e-317,1.0,14963604.0,1.0,29256370.0,1.0,13457180.0,100.0,0.0
2016-01-10,Z300PM99,ST4000DM000,1.976651427858e-311,0,117,120146920,,,92,0,100,14,100,0,86,2.127950475e-315,,,78,19349,100,0,,,100,14,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,69.0,31.0,100.0,0.0,100.0,6.0,88.0,25971.0,31.0,31.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.6361174380333e-310,100.0,1.1844627266e-313,100.0,1.17026348494e-312,,,,,,,,
2016-01-10,Z300GYM0,ST4000DM000,1.976651427858e-311,0,118,181275496,,,91,0,100,9,100,0,84,1.569709807e-315,,,76,21578,100,0,,,100,9,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,3.0,91.0,19874.0,27.0,27.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.05616e-319,100.0,1.16028022654e-313,100.0,4.8756036997e-313,,,,,,,,
2016-01-10,JK1105B8J10GXX,Hitachi HDS722020ALA330,9.88328391275e-312,0,98,4,100.0,0.0,119,579,100,27,100,4,100,0.0,100.0,0.0,95,40932,100,0,,,100,27,,,,,,,,,,,,0.0,,,,,,,100.0,822.0,100.0,822.0,240.0,25.0,,,100.0,4.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,WD-WMC4N0727496,WDC WD30EFRX,1.4824899095664e-311,0,200,0,,,100,0,100,4,200,0,100,0.0,,,98,1928,100,0,100.0,0.0,100,4,,,,,,,,,,,,0.0,,,,,,,200.0,0.0,200.0,63.0,125.0,25.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,WD-WMAV3K823369,WDC WD1600AAJB,7.9071197618e-313,0,200,0,,,139,4033,100,25,200,0,200,0.0,,,61,28503,100,0,100.0,0.0,100,23,,,,,,,,,,,,0.0,,,,,,,200.0,16.0,200.0,25.0,106.0,37.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,Z3015C7D,ST4000DM000,1.976651427858e-311,0,117,118608616,,,92,0,100,8,100,0,85,1.867908686e-315,,,80,17765,100,0,,,100,8,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,64.0,36.0,100.0,0.0,100.0,4.0,100.0,579.0,36.0,36.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.8731633348291e-310,100.0,1.10778159144e-313,100.0,1.04448276634e-312,,,,,,,,
2016-01-10,W300SSCN,ST4000DM000,1.976651427858e-311,0,105,8396776,,,99,0,100,12,100,0,84,1.610839596e-315,,,94,5794,100,0,,,100,1,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,100.0,784.0,19.0,19.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.861e-320,100.0,7.178025313e-314,100.0,1.12866803895e-313,,,,,,,,
2016-01-10,Z300GZ7X,ST4000DM000,1.976651427858e-311,0,119,215653144,,,91,0,100,11,100,0,87,3.238131223e-315,,,76,21816,100,0,,,100,11,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,72.0,28.0,100.0,0.0,100.0,4.0,91.0,18269.0,28.0,28.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.07415e-319,100.0,1.43835474933e-313,100.0,7.15206383336e-313,,,,,,,,
2016-01-10,W300J9JA,ST4000DM000,1.976651427858e-311,0,118,179349072,,,91,0,100,15,100,0,86,2.054225065e-315,,,78,19706,100,0,,,100,14,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,79.0,21.0,100.0,0.0,100.0,3.0,94.0,12150.0,21.0,21.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.173734555206e-310,100.0,1.13048715674e-313,100.0,1.033037004028e-312,,,,,,,,
2016-01-10,Z300XBVK,ST4000DM000,1.976651427858e-311,0,119,216804544,,,92,0,100,8,100,0,88,3.964098813e-315,,,84,14793,100,0,,,100,8,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,1.0,93.0,15676.0,29.0,29.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,7.1817e-320,100.0,8.988014765e-314,100.0,2.5464802281e-313,,,,,,,,
2016-01-10,W300B34S,ST4000DM000,1.976651427858e-311,0,115,93825528,,,92,0,100,17,100,0,88,3.522616153e-315,,,75,22591,100,0,,,100,17,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,5.0,94.0,13664.0,29.0,29.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.88489299416666e-310,100.0,1.3867102649e-313,100.0,7.98026731347e-313,,,,,,,,
2016-01-10,S300Z46R,ST4000DM000,1.976651427858e-311,0,114,59281336,,,97,0,100,3,100,0,81,7.9767561e-316,,,96,4231,100,0,,,100,3,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,81.0,39025.0,36.0,36.0,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,100.0,1.936e-320,100.0,9.3484782164e-314,100.0,3.950996004e-314,,,,,,,,
2016-01-10,Z3026YZN,ST4000DM000,1.976651427858e-311,0,119,214237984,,,93,0,100,8,100,0,86,2.25697122e-315,,,91,8576,100,0,,,100,8,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,99.0,3878.0,23.0,23.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.2287e-320,100.0,8.3713837826e-314,100.0,7.1599273024e-313,,,,,,,,
2016-01-10,W300BT0J,ST4000DM000,1.976651427858e-311,0,117,124290272,,,92,0,100,11,100,0,87,2.75232993e-315,,,75,22373,100,0,,,100,11,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,75.0,25.0,100.0,0.0,100.0,3.0,81.0,39365.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.4400450270987e-310,100.0,1.25964042403e-313,100.0,1.391936526755e-312,,,,,,,,
2016-01-10,S300XR31,ST4000DM000,1.976651427858e-311,0,110,26996648,,,99,0,100,1,100,0,87,2.851953017e-315,,,90,9558,100,0,,,100,1,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,100.0,86.0,35.0,35.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.722e-320,100.0,8.664895697e-314,100.0,6.789605846e-313,,,,,,,,
2016-01-10,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,0,,,138,4058,100,61,200,0,200,0.0,,,51,35802,100,0,100.0,0.0,100,59,,,,,,,,,,,,0.0,,,,,,,200.0,17.0,200.0,43.0,103.0,40.0,,,200.0,0.0,200,0,200,0,200,0,200.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,WD-WMC4N2523398,WDC WD30EFRX,1.4824899095664e-311,0,200,0,,,178,6083,100,8,200,0,100,0.0,,,84,11861,100,0,100.0,0.0,100,8,,,,,,,,,,,,0.0,,,,,,,200.0,2.0,200.0,151.0,128.0,22.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,WD-WX71A9290300,WDC WD3200BEKT,1.581370405447e-312,0,200,0,,,162,900,100,27,200,0,100,0.0,,,73,19868,100,0,100.0,0.0,100,26,,,,,,,,,,,,0.0,,,,,89.0,11.0,200.0,10.0,124.0,229312.0,106.0,37.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,74.0,9.667e-320,200.0,1.05371498733e-313,200.0,5.19145702e-314,,,,,,,200.0,0.0
2016-01-10,Z300PMEL,ST4000DM000,1.976651427858e-311,0,117,158467440,,,92,0,100,15,100,0,86,2.24008694e-315,,,78,19380,100,0,,,100,15,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,70.0,30.0,100.0,0.0,100.0,6.0,93.0,15977.0,30.0,30.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.99402047870557e-310,100.0,1.1827324156e-313,100.0,1.2330788682e-312,,,,,,,,
2016-01-10,WD-WCAV3E973409,WDC WD800AAJS,3.95382761547e-313,0,200,0,,,135,4208,100,30,200,0,200,0.0,,,54,34260,100,0,100.0,0.0,100,29,,,,,,,,,,,,0.0,,,,,,,200.0,13.0,200.0,30.0,114.0,29.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,W0Q6WJGE,ST320LT007,1.581370405447e-312,0,116,114190312,,,98,0,100,15,100,0,85,1.67375428e-315,,,86,12965,100,0,,,100,15,,,,,,,100.0,0.0,100.0,0.0,100.0,6e-323,100.0,0.0,67.0,33.0,100.0,1.0,100.0,0.0,85.0,30877.0,33.0,33.0,53.0,114190312.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.79534477131436e-310,100.0,1.134189784e-315,100.0,2.113665449e-314,1.0,29426382.0,1.0,56469419.0,1.0,25683571.0,100.0,0.0
2016-01-10,Z300XNXP,ST4000DM000,1.976651427858e-311,0,117,159460504,,,91,0,100,9,100,0,81,6.6497682e-316,,,80,17575,100,0,,,100,9,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,2.1220281705e-314,98.0,2.0,66.0,34.0,100.0,0.0,100.0,1.0,88.0,25119.0,34.0,34.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.291001019351547e-309,100.0,9.006362045e-314,100.0,3.52990862683e-313,,,,,,,,
2016-01-10,Z300XD1D,ST4000DM000,1.976651427858e-311,0,118,186383968,,,91,0,100,13,100,8,85,1.909619047e-315,,,80,18194,100,0,,,100,13,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,92.0,8.0,68.0,32.0,100.0,0.0,100.0,8.0,97.0,6813.0,32.0,32.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.11099211640751e-309,100.0,1.16370779026e-313,100.0,1.141000021484e-312,,,,,,,,
2016-01-10,W0Q7G3WK,ST320LT007,1.581370405447e-312,0,117,140764072,,,98,0,100,13,100,0,87,3.077317134e-315,,,70,26775,100,0,,,100,13,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,4.0,100.0,0.0,30.0,140266.0,33.0,33.0,54.0,140764072.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.3776393840466e-310,100.0,1.0725961557e-314,100.0,1.4717287265e-314,1.0,94889113.0,1.0,175034460.0,1.0,82893205.0,100.0,0.0
2016-01-10,S3011FTD,ST4000DM000,1.976651427858e-311,0,120,242902728,,,98,0,100,2,100,0,84,1.276769175e-315,,,93,6418,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,90.0,20633.0,19.0,19.0,,,,,100,48,100,48,200,0,,,,,,,,,,,,,,,,,100.0,3.1096e-320,100.0,1.22432379023e-313,100.0,6.053777078e-314,,,,,,,,
2016-01-10,WD-WCC4N0397882,WDC WD30EFRX,1.4824899095664e-311,0,200,18,,,178,6066,100,31,200,0,100,0.0,,,81,14582,100,0,100.0,0.0,100,30,,,,,,,,,,,,0.0,,,,,,,200.0,5.0,124.0,230614.0,127.0,23.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-10,W0Q7G3JM,ST320LT007,1.581370405447e-312,0,119,219116272,,,98,0,100,13,100,0,87,2.707225053e-315,,,71,25938,100,0,,,100,13,,,,,,,100.0,0.0,100.0,0.0,100.0,9e-323,100.0,0.0,75.0,25.0,100.0,3.0,100.0,1.0,13.0,175899.0,25.0,25.0,56.0,219116272.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.2104261156766e-310,100.0,1.988810619e-314,100.0,6.772732475e-315,1.0,35197031.0,1.0,66481079.0,1.0,30158806.0,100.0,0.0
2016-01-10,WD-WMAV3J935957,WDC WD800AAJS,3.95382761547e-313,0,200,0,,,134,4283,100,19,200,0,200,0.0,,,56,32789,100,0,100.0,0.0,100,16,,,,,,,,,,,,0.0,,,,,,,200.0,10.0,200.0,19.0,112.0,31.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
